game_number,move_number,player,position,score,distance_from_center,position_x,position_y,aggressive_sequence,defensive_pressure,total_opportunities,total_threats,minor_opportunity,moderate_opportunity,major_opportunity,critical_open,win_sequence,moderate_threat,major_threat,critical_threat,lose_sequence,total_local_stones
14,15,Black,"(5, 9)",500005600,4,5,9,4,0,3,4,1,0,1,1,0,1,1,0,0,13
14,17,Black,"(4, 9)",1000000040,5,4,9,5,0,4,3,2,0,1,0,1,0,0,0,0,12
15,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
15,3,Black,"(6, 8)",730,2,6,8,0,0,3,3,2,1,0,0,0,1,0,0,0,3
15,5,Black,"(5, 9)",1560,4,5,9,1,0,5,3,4,0,1,0,0,0,0,0,0,5
15,7,Black,"(3, 9)",2820,6,3,9,0,0,2,3,2,0,0,0,0,1,1,0,0,6
15,9,Black,"(8, 4)",80000545,4,8,4,0,1,3,5,3,0,0,0,0,0,1,1,0,5
15,11,Black,"(6, 9)",4520,3,6,9,1,0,5,2,2,2,1,0,0,0,0,0,0,8
15,13,Black,"(6, 10)",5080,4,6,10,2,0,5,2,3,1,1,0,0,0,0,0,0,9
15,15,Black,"(5, 10)",6575,5,5,10,0,0,3,2,1,2,0,0,0,0,1,0,0,11
15,17,Black,"(4, 8)",80001535,4,4,8,1,1,3,3,2,0,1,0,0,0,1,1,0,15
15,19,Black,"(2, 7)",160000530,5,2,7,0,2,2,4,2,0,0,0,0,0,1,1,0,10
15,21,Black,"(8, 5)",80000630,3,8,5,0,3,3,4,2,1,0,0,0,0,1,1,0,9
15,23,Black,"(3, 8)",80001525,5,3,8,1,4,3,3,1,1,1,0,0,0,1,1,0,18
15,25,Black,"(8, 7)",43100,1,8,7,2,0,6,3,3,1,2,0,0,0,0,0,0,16
15,27,Black,"(7, 8)",100000620,1,7,8,3,0,4,1,1,1,1,1,0,0,0,0,0,22
15,29,Black,"(4, 11)",1000000085,7,4,11,4,0,4,3,2,0,1,0,1,1,0,0,0,14
16,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
16,3,Black,"(8, 6)",730,2,8,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
16,5,Black,"(9, 5)",2060,4,9,5,1,0,4,4,3,0,1,0,0,0,1,0,0,5
16,7,Black,"(5, 9)",1050,4,5,9,2,0,5,4,4,0,1,0,0,0,0,0,0,3
16,9,Black,"(9, 6)",765,3,9,6,0,0,3,2,1,2,0,0,0,1,0,0,0,8
16,11,Black,"(8, 4)",23900,4,8,4,0,0,1,4,0,1,0,0,0,1,1,0,0,9
16,13,Black,"(7, 6)",80001545,1,7,6,1,1,4,4,3,0,1,0,0,0,1,1,0,13
16,15,Black,"(10, 5)",160000700,5,10,5,0,2,1,3,0,1,0,0,0,1,1,1,0,13
16,17,Black,"(12, 1)",800000535,11,12,1,0,3,2,4,2,0,0,0,0,0,1,0,1,5
16,19,Black,"(8, 8)",6225,2,8,8,0,0,3,4,2,1,0,0,0,0,1,0,0,13
16,21,Black,"(6, 7)",24500,1,6,7,0,0,1,2,0,1,0,0,0,1,1,0,0,15
16,23,Black,"(7, 9)",6150,2,7,9,0,0,2,3,1,1,0,0,0,0,1,0,0,13
16,25,Black,"(3, 9)",800000545,6,3,9,0,1,3,4,3,0,0,0,0,0,1,0,1,7
16,27,Black,"(4, 9)",4880,5,4,9,1,0,4,3,2,1,1,0,0,1,0,0,0,12
16,29,Black,"(5, 8)",6960,3,5,8,2,0,2,3,1,0,1,0,0,1,1,0,0,19
16,31,Black,"(5, 11)",5040,6,5,11,3,0,4,1,2,1,1,0,0,0,0,0,0,13
16,33,Black,"(5, 10)",52700,5,5,10,4,0,2,4,0,1,1,0,0,1,2,0,0,18
16,35,Black,"(6, 11)",62700,5,6,11,5,0,3,2,1,1,1,0,0,0,2,0,0,17
16,37,Black,"(6, 12)",10575,6,6,12,6,0,2,2,1,0,1,0,0,0,1,0,0,14
16,39,Black,"(4, 11)",10550,7,4,11,7,0,2,1,1,0,1,0,0,0,1,0,0,19
16,41,Black,"(11, 4)",1175,7,11,4,8,0,3,3,2,0,1,0,0,2,0,0,0,13
16,43,Black,"(13, 3)",8075,10,13,3,0,0,1,2,1,0,0,0,0,0,1,0,0,9
16,45,Black,"(13, 4)",80000615,9,13,4,0,1,2,3,1,1,0,0,0,0,1,1,0,11
16,47,Black,"(10, 0)",800000525,10,10,0,0,2,1,2,1,0,0,0,0,0,0,0,1,8
16,49,Black,"(12, 2)",240000515,10,12,2,0,3,1,3,1,0,0,0,0,0,1,1,0,16
16,51,Black,"(7, 2)",5200,5,7,2,0,0,3,4,3,0,0,0,0,0,1,0,0,13
16,53,Black,"(7, 4)",80000505,3,7,4,0,1,0,3,0,0,0,0,0,0,1,1,0,22
16,55,Black,"(11, 3)",800000615,8,11,3,0,2,1,4,1,0,0,0,0,1,1,0,1,25
16,57,Black,"(9, 0)",3200000600,9,9,0,0,3,1,1,0,1,0,0,0,0,0,0,1,15
16,59,Black,"(8, 1)",240000500,7,8,1,0,4,0,2,0,0,0,0,0,0,1,1,0,19
16,61,Black,"(11, 5)",1600000700,6,11,5,0,5,2,2,0,2,0,0,0,0,1,0,1,25
17,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
17,3,Black,"(6, 6)",685,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
17,5,Black,"(7, 5)",1150,2,7,5,0,0,3,4,2,1,0,0,0,0,1,0,0,5
17,7,Black,"(5, 4)",2860,5,5,4,0,0,2,5,2,0,0,0,0,1,1,0,0,7
17,9,Black,"(8, 4)",1560,4,8,4,1,0,5,3,4,0,1,0,0,0,0,0,0,9
17,11,Black,"(8, 2)",2800,6,8,2,0,0,2,3,2,0,0,0,0,1,1,0,0,8
17,13,Black,"(7, 3)",23900,4,7,3,0,0,1,3,0,1,0,0,0,1,1,0,0,12
17,15,Black,"(7, 4)",80000615,3,7,4,0,1,2,3,1,1,0,0,0,0,1,1,0,15
17,17,Black,"(9, 5)",80001545,4,9,5,1,2,4,4,3,0,1,0,0,0,1,1,0,15
17,19,Black,"(7, 2)",10200,5,7,2,2,0,3,2,2,0,1,0,0,0,1,0,0,15
17,21,Black,"(6, 3)",5700,5,6,3,3,0,2,1,0,1,1,0,0,1,0,0,0,19
17,23,Black,"(10, 3)",22000,7,10,3,0,0,1,6,1,0,0,0,0,2,2,0,0,16
17,25,Black,"(9, 0)",800000525,9,9,0,0,1,1,2,1,0,0,0,0,0,0,0,1,12
17,27,Black,"(11, 1)",2400000515,10,11,1,0,2,1,3,1,0,0,0,0,0,1,0,1,12
18,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
18,3,Black,"(6, 6)",685,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
18,5,Black,"(7, 5)",1150,2,7,5,0,0,3,4,2,1,0,0,0,0,1,0,0,5
18,7,Black,"(5, 4)",2860,5,5,4,0,0,2,5,2,0,0,0,0,1,1,0,0,7
18,9,Black,"(5, 7)",1560,2,5,7,1,0,5,3,4,0,1,0,0,0,0,0,0,9
18,11,Black,"(3, 7)",2820,4,3,7,0,0,2,3,2,0,0,0,0,1,1,0,0,8
18,13,Black,"(6, 7)",1565,1,6,7,1,0,2,2,1,0,1,0,0,1,0,0,0,13
18,15,Black,"(4, 6)",3260,4,4,6,0,0,2,4,1,1,0,0,0,1,1,0,0,14
18,17,Black,"(5, 6)",80000700,3,5,6,0,1,2,2,0,2,0,0,0,0,1,1,0,17
18,19,Black,"(6, 8)",960005340,2,6,8,1,2,4,2,1,2,1,0,0,0,1,1,0,17
18,21,Black,"(3, 6)",10200,5,3,6,2,0,3,2,2,0,1,0,0,0,1,0,0,16
18,23,Black,"(4, 5)",11300,5,4,5,3,0,3,1,1,0,2,0,0,1,0,0,0,21
18,25,Black,"(2, 7)",100000200,5,2,7,4,0,2,2,0,0,1,1,0,2,0,0,0,14
18,27,Black,"(6, 3)",1000000085,5,6,3,5,0,4,3,2,0,1,0,1,1,0,0,0,12
19,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
19,3,Black,"(6, 8)",730,2,6,8,0,0,3,3,2,1,0,0,0,1,0,0,0,3
19,5,Black,"(5, 9)",1560,4,5,9,1,0,5,3,4,0,1,0,0,0,0,0,0,5
19,7,Black,"(3, 9)",2820,6,3,9,0,0,2,3,2,0,0,0,0,1,1,0,0,6
19,9,Black,"(8, 4)",80000545,4,8,4,0,1,3,5,3,0,0,0,0,0,1,1,0,5
19,11,Black,"(6, 9)",4520,3,6,9,1,0,5,2,2,2,1,0,0,0,0,0,0,8
19,13,Black,"(6, 10)",5080,4,6,10,2,0,5,2,3,1,1,0,0,0,0,0,0,9
19,15,Black,"(5, 10)",6575,5,5,10,0,0,3,2,1,2,0,0,0,0,1,0,0,11
19,17,Black,"(4, 8)",80001535,4,4,8,1,1,3,3,2,0,1,0,0,0,1,1,0,15
19,19,Black,"(2, 7)",160000530,5,2,7,0,2,2,4,2,0,0,0,0,0,1,1,0,10
19,21,Black,"(8, 5)",80000630,3,8,5,0,3,3,4,2,1,0,0,0,0,1,1,0,9
19,23,Black,"(3, 8)",80001525,5,3,8,1,4,3,3,1,1,1,0,0,0,1,1,0,18
19,25,Black,"(8, 7)",43100,1,8,7,2,0,6,3,3,1,2,0,0,0,0,0,0,16
19,27,Black,"(7, 8)",100000620,1,7,8,3,0,4,1,1,1,1,1,0,0,0,0,0,22
19,29,Black,"(4, 11)",1000000085,7,4,11,4,0,4,3,2,0,1,0,1,1,0,0,0,14
20,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
20,3,Black,"(6, 6)",730,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
20,5,Black,"(5, 7)",1155,2,5,7,0,0,3,4,2,1,0,0,0,0,1,0,0,5
20,7,Black,"(4, 5)",2860,5,4,5,0,0,2,5,2,0,0,0,0,1,1,0,0,7
20,9,Black,"(4, 8)",1560,4,4,8,1,0,5,3,4,0,1,0,0,0,0,0,0,9
20,11,Black,"(2, 8)",2820,6,2,8,0,0,2,3,2,0,0,0,0,1,1,0,0,8
20,13,Black,"(7, 3)",80000545,4,7,3,0,1,3,5,3,0,0,0,0,0,1,1,0,7
20,15,Black,"(5, 4)",3180,5,5,4,0,0,2,4,1,1,0,0,0,2,1,0,0,12
20,17,Black,"(3, 8)",1120,5,3,8,1,0,2,3,1,0,1,0,0,1,0,0,0,11
20,19,Black,"(6, 8)",4520,2,6,8,2,0,4,2,2,1,1,0,0,0,0,0,0,12
20,21,Black,"(5, 9)",5040,4,5,9,3,0,4,1,2,1,1,0,0,0,0,0,0,13
20,23,Black,"(3, 10)",2780,7,3,10,0,0,1,4,1,0,0,0,0,1,1,0,0,12
20,25,Black,"(7, 6)",80000615,1,7,6,0,1,2,3,1,1,0,0,0,0,1,1,0,19
20,27,Black,"(9, 6)",80000635,3,9,6,0,2,4,5,3,1,0,0,0,0,1,1,0,12
20,29,Black,"(8, 3)",400005725,5,8,3,0,3,2,5,2,0,0,0,0,0,2,1,0,14
20,31,Black,"(9, 5)",3200004940,4,9,5,1,4,3,4,1,1,1,0,0,0,1,0,1,16
20,33,Black,"(9, 7)",80001540,2,9,7,2,5,4,4,3,0,1,0,0,0,1,1,0,15
20,35,Black,"(10, 4)",800000535,6,10,4,0,6,2,4,2,0,0,0,0,0,1,0,1,14
20,37,Black,"(5, 3)",800000515,6,5,3,0,7,1,3,1,0,0,0,0,0,1,0,1,19
20,39,Black,"(4, 1)",800000530,9,4,1,0,8,2,4,2,0,0,0,0,0,1,0,1,9
20,41,Black,"(6, 1)",800000570,7,6,1,0,9,1,4,1,0,0,0,0,1,1,0,1,14
20,43,Black,"(8, 2)",2400000510,6,8,2,0,10,1,2,1,0,0,0,0,0,1,0,1,20
21,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
21,3,Black,"(6, 8)",685,2,6,8,0,0,3,3,2,1,0,0,0,1,0,0,0,3
21,5,Black,"(5, 7)",1155,2,5,7,0,0,3,4,2,1,0,0,0,0,1,0,0,5
21,7,Black,"(6, 9)",3220,3,6,9,0,0,2,4,1,1,0,0,0,1,1,0,0,7
21,9,Black,"(4, 6)",1595,4,4,6,1,0,4,3,3,0,1,0,0,1,0,0,0,9
21,11,Black,"(7, 9)",1050,2,7,9,2,0,4,2,3,0,1,0,0,0,0,0,0,10
21,13,Black,"(7, 8)",5340,1,7,8,3,0,3,1,1,1,1,0,0,1,0,0,0,12
21,15,Black,"(5, 10)",6860,5,5,10,4,0,4,4,3,0,1,0,0,1,1,0,0,13
21,17,Black,"(3, 10)",2820,7,3,10,0,0,2,3,2,0,0,0,0,1,1,0,0,10
21,19,Black,"(8, 5)",80000545,3,8,5,0,1,3,5,3,0,0,0,0,0,1,1,0,8
21,21,Black,"(10, 10)",80000545,6,10,10,0,2,3,5,3,0,0,0,0,0,1,1,0,7
21,23,Black,"(9, 6)",5060,3,9,6,1,0,5,3,3,1,1,0,0,0,0,0,0,10
21,25,Black,"(8, 9)",31500,3,8,9,0,0,0,3,0,0,0,0,0,2,1,0,0,19
21,27,Black,"(10, 9)",80000650,5,10,9,0,1,1,3,0,1,0,0,0,1,1,1,0,14
21,29,Black,"(9, 7)",1600000030,2,9,7,0,2,2,3,2,0,0,0,0,0,0,0,1,19
22,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
22,3,Black,"(8, 8)",650,2,8,8,0,0,4,3,3,1,0,0,0,0,0,0,0,3
22,5,Black,"(9, 8)",730,3,9,8,0,0,3,3,2,1,0,0,0,1,0,0,0,4
22,7,Black,"(8, 7)",850,1,8,7,0,0,3,1,0,3,0,0,0,1,0,0,0,7
22,9,Black,"(10, 9)",10775,5,10,9,1,0,4,4,3,0,1,0,0,0,1,0,0,8
22,11,Black,"(9, 10)",6150,5,9,10,0,0,2,4,1,1,0,0,0,0,1,0,0,10
22,13,Black,"(11, 8)",4600,5,11,8,1,0,5,2,3,1,1,0,0,0,0,0,0,9
22,15,Black,"(10, 8)",5160,4,10,8,2,0,3,2,1,1,1,0,0,1,0,0,0,13
22,17,Black,"(12, 9)",33900,7,12,9,0,0,1,3,0,1,0,0,0,1,1,0,0,10
22,19,Black,"(5, 6)",800000580,3,5,6,0,1,2,5,2,0,0,0,0,1,1,0,1,9
22,21,Black,"(7, 5)",80000545,2,7,5,0,2,3,5,3,0,0,0,0,0,1,1,0,12
22,23,Black,"(6, 6)",320000700,2,6,6,0,3,2,2,0,2,0,0,0,0,1,1,0,15
22,25,Black,"(3, 7)",80000545,4,3,7,0,4,3,5,3,0,0,0,0,0,1,1,0,9
22,27,Black,"(2, 5)",800000545,7,2,5,0,5,3,5,3,0,0,0,0,0,1,0,1,7
22,29,Black,"(4, 7)",160000630,3,4,7,0,6,3,3,2,1,0,0,0,0,1,1,0,16
22,31,Black,"(3, 4)",240000650,7,3,4,0,7,1,3,0,1,0,0,0,1,1,1,0,15
22,33,Black,"(4, 2)",800000535,8,4,2,0,8,2,4,2,0,0,0,0,0,1,0,1,12
22,35,Black,"(2, 1)",1600000515,11,2,1,0,9,1,3,1,0,0,0,0,0,1,0,1,7
23,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
23,3,Black,"(8, 6)",730,2,8,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
23,5,Black,"(9, 5)",2060,4,9,5,1,0,4,4,3,0,1,0,0,0,1,0,0,5
23,7,Black,"(6, 8)",1050,2,6,8,2,0,4,3,3,0,1,0,0,0,0,0,0,6
23,9,Black,"(6, 7)",730,1,6,7,0,0,4,2,2,2,0,0,0,0,0,0,0,8
23,11,Black,"(5, 7)",5100,2,5,7,1,0,5,2,3,1,1,0,0,0,0,0,0,9
23,13,Black,"(7, 4)",2960,3,7,4,0,0,1,5,1,0,0,0,0,3,1,0,0,11
23,15,Black,"(7, 9)",10775,2,7,9,1,0,4,4,3,0,1,0,0,0,1,0,0,9
23,17,Black,"(7, 10)",6760,3,7,10,2,0,3,4,1,1,1,0,0,2,1,0,0,10
23,19,Black,"(5, 10)",2840,5,5,10,0,0,2,5,2,0,0,0,0,1,1,0,0,12
23,21,Black,"(4, 5)",800000545,5,4,5,0,1,3,5,3,0,0,0,0,0,1,0,1,11
23,23,Black,"(6, 4)",3340,4,6,4,0,0,1,4,0,1,0,0,0,1,1,0,0,14
23,25,Black,"(8, 7)",6780,1,8,7,1,0,3,3,2,0,1,0,0,1,1,0,0,22
23,27,Black,"(6, 10)",800,4,6,10,0,0,2,1,0,2,0,0,0,1,0,0,0,15
23,29,Black,"(4, 3)",80000530,7,4,3,0,1,2,4,2,0,0,0,0,0,1,1,0,10
23,31,Black,"(5, 2)",80000625,7,5,2,0,2,2,3,1,1,0,0,0,0,1,1,0,12
23,33,Black,"(3, 5)",8025,6,3,5,0,0,0,3,0,0,0,0,0,1,1,0,0,16
23,35,Black,"(2, 4)",5650,8,2,4,0,0,2,3,2,0,0,0,0,0,1,0,0,14
23,37,Black,"(2, 2)",80000525,10,2,2,0,1,2,3,2,0,0,0,0,0,1,1,0,13
23,39,Black,"(4, 1)",1130,9,4,1,0,0,2,3,1,1,0,0,0,0,1,0,0,14
23,41,Black,"(3, 1)",3200000600,10,3,1,0,1,1,1,0,1,0,0,0,0,0,0,1,15
23,43,Black,"(5, 11)",1055,6,5,11,1,0,5,2,4,0,1,0,0,0,0,0,0,10
23,45,Black,"(4, 10)",4980,6,4,10,2,0,2,1,0,1,1,0,0,0,0,0,0,15
23,47,Black,"(3, 9)",1720,6,3,9,3,0,3,2,2,0,1,0,0,2,0,0,0,14
23,49,Black,"(2, 10)",1530,8,2,10,4,0,2,2,1,0,1,0,0,0,0,0,0,11
23,51,Black,"(3, 8)",21900,5,3,8,0,0,2,2,2,0,0,0,0,1,1,0,0,21
23,53,Black,"(1, 9)",800000525,8,1,9,0,1,1,3,1,0,0,0,0,0,1,0,1,12
23,55,Black,"(1, 5)",5650,8,1,5,0,0,3,2,2,1,0,0,0,0,1,0,0,17
23,57,Black,"(7, 13)",1035,6,7,13,1,0,3,2,2,0,1,0,0,0,0,0,0,8
23,59,Black,"(7, 12)",10575,5,7,12,2,0,2,3,1,0,1,0,0,1,1,0,0,14
23,61,Black,"(5, 13)",80000620,8,5,13,0,1,2,3,1,1,0,0,0,0,1,1,0,14
23,63,Black,"(5, 12)",41700,7,5,12,1,0,2,2,1,0,1,0,0,1,1,0,0,21
23,65,Black,"(6, 11)",5000,5,6,11,2,0,3,1,1,1,1,0,0,0,0,0,0,26
23,67,Black,"(8, 12)",11000,6,8,12,0,0,1,1,0,1,0,0,0,0,1,0,0,19
23,69,Black,"(9, 11)",1050,6,9,11,1,0,4,2,3,0,1,0,0,0,0,0,0,16
23,71,Black,"(9, 9)",2740,4,9,9,0,0,1,2,1,0,0,0,0,1,1,0,0,21
23,73,Black,"(10, 11)",3360,7,10,11,0,0,2,3,1,1,0,0,0,1,1,0,0,14
23,75,Black,"(11, 10)",3180,7,11,10,0,0,2,3,1,1,0,0,0,1,1,0,0,12
23,77,Black,"(8, 13)",10000,7,8,13,1,0,2,0,0,0,2,0,0,0,0,0,0,22
23,79,Black,"(9, 12)",100000600,7,9,12,2,0,3,0,0,1,1,1,0,0,0,0,0,24
23,81,Black,"(7, 14)",1000000015,7,7,14,3,0,1,1,0,0,0,0,1,0,0,0,0,18
24,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
24,3,Black,"(6, 8)",685,2,6,8,0,0,3,3,2,1,0,0,0,1,0,0,0,3
24,5,Black,"(5, 7)",1155,2,5,7,0,0,3,4,2,1,0,0,0,0,1,0,0,5
24,7,Black,"(6, 9)",3220,3,6,9,0,0,2,4,1,1,0,0,0,1,1,0,0,7
24,9,Black,"(4, 6)",1595,4,4,6,1,0,4,3,3,0,1,0,0,1,0,0,0,9
24,11,Black,"(7, 9)",1050,2,7,9,2,0,4,2,3,0,1,0,0,0,0,0,0,10
24,13,Black,"(7, 8)",5340,1,7,8,3,0,3,1,1,1,1,0,0,1,0,0,0,12
24,15,Black,"(5, 10)",6860,5,5,10,4,0,4,4,3,0,1,0,0,1,1,0,0,13
24,17,Black,"(3, 10)",2820,7,3,10,0,0,2,3,2,0,0,0,0,1,1,0,0,10
24,19,Black,"(8, 5)",80000545,3,8,5,0,1,3,5,3,0,0,0,0,0,1,1,0,8
24,21,Black,"(10, 10)",80000545,6,10,10,0,2,3,5,3,0,0,0,0,0,1,1,0,7
24,23,Black,"(9, 6)",5060,3,9,6,1,0,5,3,3,1,1,0,0,0,0,0,0,10
24,25,Black,"(8, 9)",31500,3,8,9,0,0,0,3,0,0,0,0,0,2,1,0,0,19
24,27,Black,"(10, 9)",80000650,5,10,9,0,1,1,3,0,1,0,0,0,1,1,1,0,14
24,29,Black,"(9, 7)",1600000030,2,9,7,0,2,2,3,2,0,0,0,0,0,0,0,1,19
25,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
25,3,Black,"(6, 6)",730,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
25,5,Black,"(5, 7)",1155,2,5,7,0,0,3,4,2,1,0,0,0,0,1,0,0,5
25,7,Black,"(4, 5)",2860,5,4,5,0,0,2,5,2,0,0,0,0,1,1,0,0,7
25,9,Black,"(7, 5)",1560,2,7,5,1,0,5,3,4,0,1,0,0,0,0,0,0,9
25,11,Black,"(7, 3)",2800,4,7,3,0,0,2,3,2,0,0,0,0,1,1,0,0,8
25,13,Black,"(6, 4)",24100,4,6,4,0,0,2,4,1,1,0,0,0,1,1,0,0,13
25,15,Black,"(6, 5)",80000615,3,6,5,0,1,2,3,1,1,0,0,0,0,1,1,0,15
25,17,Black,"(8, 6)",320005040,2,8,6,1,2,4,3,2,1,1,0,0,0,1,1,0,15
25,19,Black,"(6, 3)",10200,5,6,3,2,0,3,2,2,0,1,0,0,0,1,0,0,15
25,21,Black,"(5, 4)",5700,5,5,4,3,0,2,1,0,1,1,0,0,1,0,0,0,20
25,23,Black,"(9, 4)",22000,5,9,4,0,0,1,6,1,0,0,0,0,2,2,0,0,17
25,25,Black,"(8, 1)",800000535,7,8,1,0,1,2,4,2,0,0,0,0,0,1,0,1,12
25,27,Black,"(5, 2)",1600000015,7,5,2,0,2,1,3,1,0,0,0,0,0,1,0,1,17
26,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
26,3,Black,"(6, 8)",685,2,6,8,0,0,3,3,2,1,0,0,0,1,0,0,0,3
26,5,Black,"(5, 7)",1155,2,5,7,0,0,3,4,2,1,0,0,0,0,1,0,0,5
26,7,Black,"(6, 9)",3220,3,6,9,0,0,2,4,1,1,0,0,0,1,1,0,0,7
26,9,Black,"(4, 6)",1595,4,4,6,1,0,4,3,3,0,1,0,0,1,0,0,0,9
26,11,Black,"(7, 9)",1050,2,7,9,2,0,4,2,3,0,1,0,0,0,0,0,0,10
26,13,Black,"(7, 8)",5340,1,7,8,3,0,3,1,1,1,1,0,0,1,0,0,0,12
26,15,Black,"(5, 10)",6860,5,5,10,4,0,4,4,3,0,1,0,0,1,1,0,0,13
26,17,Black,"(3, 10)",2820,7,3,10,0,0,2,3,2,0,0,0,0,1,1,0,0,10
26,19,Black,"(8, 5)",80000545,3,8,5,0,1,3,5,3,0,0,0,0,0,1,1,0,8
26,21,Black,"(10, 10)",80000545,6,10,10,0,2,3,5,3,0,0,0,0,0,1,1,0,7
26,23,Black,"(9, 6)",5060,3,9,6,1,0,5,3,3,1,1,0,0,0,0,0,0,10
26,25,Black,"(8, 9)",31500,3,8,9,0,0,0,3,0,0,0,0,0,2,1,0,0,19
26,27,Black,"(10, 9)",80000650,5,10,9,0,1,1,3,0,1,0,0,0,1,1,1,0,14
26,29,Black,"(9, 7)",1600000030,2,9,7,0,2,2,3,2,0,0,0,0,0,0,0,1,19
27,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
27,3,Black,"(6, 6)",730,2,6,6,0,0,3,3,2,1,0,0,0,1,0,0,0,3
27,5,Black,"(5, 7)",1155,2,5,7,0,0,3,4,2,1,0,0,0,0,1,0,0,5
27,7,Black,"(4, 5)",2860,5,4,5,0,0,2,5,2,0,0,0,0,1,1,0,0,7
27,9,Black,"(4, 8)",1560,4,4,8,1,0,5,3,4,0,1,0,0,0,0,0,0,9
27,11,Black,"(2, 8)",2820,6,2,8,0,0,2,3,2,0,0,0,0,1,1,0,0,8
27,13,Black,"(7, 3)",80000545,4,7,3,0,1,3,5,3,0,0,0,0,0,1,1,0,7
27,15,Black,"(5, 4)",3180,5,5,4,0,0,2,4,1,1,0,0,0,2,1,0,0,12
27,17,Black,"(3, 8)",1120,5,3,8,1,0,2,3,1,0,1,0,0,1,0,0,0,11
27,19,Black,"(6, 8)",4520,2,6,8,2,0,4,2,2,1,1,0,0,0,0,0,0,12
27,21,Black,"(5, 9)",5040,4,5,9,3,0,4,1,2,1,1,0,0,0,0,0,0,13
27,23,Black,"(3, 10)",2780,7,3,10,0,0,1,4,1,0,0,0,0,1,1,0,0,12
27,25,Black,"(7, 6)",80000615,1,7,6,0,1,2,3,1,1,0,0,0,0,1,1,0,19
27,27,Black,"(9, 6)",80000635,3,9,6,0,2,4,5,3,1,0,0,0,0,1,1,0,12
27,29,Black,"(8, 3)",400005725,5,8,3,0,3,2,5,2,0,0,0,0,0,2,1,0,14
27,31,Black,"(9, 5)",3200004940,4,9,5,1,4,3,4,1,1,1,0,0,0,1,0,1,16
27,33,Black,"(9, 7)",80001540,2,9,7,2,5,4,4,3,0,1,0,0,0,1,1,0,15
27,35,Black,"(10, 4)",800000535,6,10,4,0,6,2,4,2,0,0,0,0,0,1,0,1,14
27,37,Black,"(5, 3)",800000515,6,5,3,0,7,1,3,1,0,0,0,0,0,1,0,1,19
27,39,Black,"(4, 1)",800000530,9,4,1,0,8,2,4,2,0,0,0,0,0,1,0,1,9
27,41,Black,"(6, 1)",800000570,7,6,1,0,9,1,4,1,0,0,0,0,1,1,0,1,14
27,43,Black,"(8, 2)",2400000510,6,8,2,0,10,1,2,1,0,0,0,0,0,1,0,1,20
28,1,Black,"(7, 7)",10,0,7,7,0,0,4,4,4,0,0,0,0,0,0,0,0,1
28,3,Black,"(6, 8)",685,2,6,8,0,0,3,3,2,1,0,0,0,1,0,0,0,3
28,5,Black,"(5, 7)",1155,2,5,7,0,0,3,4,2,1,0,0,0,0,1,0,0,5
28,7,Black,"(6, 9)",3220,3,6,9,0,0,2,4,1,1,0,0,0,1,1,0,0,7
28,9,Black,"(4, 6)",1595,4,4,6,1,0,4,3,3,0,1,0,0,1,0,0,0,9
28,11,Black,"(8, 10)",1050,4,8,10,2,0,5,4,4,0,1,0,0,0,0,0,0,8
28,13,Black,"(7, 6)",1140,1,7,6,0,0,3,4,2,1,0,0,0,0,1,0,0,11
28,15,Black,"(7, 8)",6650,1,7,8,0,0,3,2,1,2,0,0,0,0,1,0,0,14
28,17,Black,"(6, 5)",80000635,3,6,5,0,1,3,4,2,1,0,0,0,0,1,1,0,13
28,19,Black,"(8, 8)",900,2,8,8,0,0,2,2,0,2,0,0,0,2,0,0,0,15
28,21,Black,"(9, 9)",5240,4,9,9,1,0,4,2,2,1,1,0,0,1,0,0,0,12
28,23,Black,"(5, 5)",4840,4,5,5,2,0,4,1,1,2,1,0,0,0,0,0,0,16
